HOG_0,HOG_1,HOG_2,HOG_3,HOG_4,HOG_5,HOG_6,HOG_7,HOG_8
0.35906768,0.036990006,0.060532514,0.018848369,0.3074953,0.025797717,0.11223962,0.078088164,0.42995712
0.13673034,0.0032618223,0.0014026145,0.0,0.0024274716,0.0026899008,0.005847158,0.1665409,0.35243002
0.07116022,0.0033647364,0.0035500282,0.00012272633,0.011576966,0.0049731755,0.0089018205,0.23616111,0.35243002
0.25119334,0.015354719,0.018190222,0.011713519,0.038810175,0.037346404,0.02210212,0.34350765,0.35243002
0.2706044,0.035828613,0.011013898,0.006383961,0.025491381,0.021607641,0.082928754,0.35243002,0.35243002
0.22733139,0.10961567,0.119306795,0.06348387,0.11608726,0.07456475,0.064921215,0.18469587,0.25265706
0.25265706,0.12067777,0.10517992,0.04585925,0.07145418,0.054862138,0.12338079,0.25265706,0.25265706
0.21811254,0.25265706,0.25265706,0.16211484,0.06342286,0.08065224,0.1306647,0.08103386,0.21173535
0.25265706,0.22874525,0.25265706,0.16597869,0.1016782,0.08869419,0.10620347,0.072979294,0.16989209
0.2641849,0.2641849,0.24310987,0.09991104,0.018930221,0.050883032,0.08469051,0.09451541,0.2641849
0.2641849,0.2641849,0.17874861,0.115941785,0.08858626,0.061306708,0.07838992,0.09366879,0.2641849
0.2641849,0.17636792,0.077244565,0.014440976,0.008241244,0.024435889,0.08581855,0.13691117,0.2641849
0.2451341,0.133069,0.088576056,0.05210347,0.040270463,0.06805658,0.12865715,0.18423009,0.2641849
0.21872212,0.09201822,0.075240396,0.073936,0.08333289,0.041676573,0.13256113,0.1821362,0.23572846
0.12046734,0.06852759,0.07073761,0.05694587,0.04793492,0.09369889,0.20311522,0.23572846,0.23572846
0.23572846,0.18266185,0.22519906,0.20990704,0.20019235,0.13874622,0.16636036,0.23572846,0.23572846
0.23572846,0.15135005,0.15031523,0.075878344,0.08298325,0.07125129,0.16161668,0.20485339,0.23572846
0.23534293,0.16164276,0.120249756,0.12462034,0.13906908,0.16414942,0.12945493,0.10816316,0.21089672
0.23534293,0.15155923,0.08262453,0.07316361,0.071163334,0.0736539,0.10426734,0.05408438,0.23534293
0.23534293,0.20532346,0.11997341,0.20883979,0.23534293,0.20287775,0.19358501,0.12928748,0.23534293
0.23534293,0.22314575,0.085988104,0.12650903,0.114358924,0.12277491,0.12529072,0.08500335,0.23534293
0.22005287,0.106845215,0.121993184,0.1344266,0.22005287,0.21182616,0.22005287,0.22005287,0.22005287
0.22005287,0.14877647,0.13141629,0.095440105,0.08935102,0.12791671,0.112480976,0.1531007,0.22005287
0.22000465,0.07764101,0.13014299,0.0903192,0.09499071,0.1626649,0.22005287,0.22005287,0.22005287
0.15887955,0.063275926,0.14894213,0.10398103,0.10196853,0.14726268,0.19550402,0.19474542,0.17290287
0.15586026,0.06935957,0.15201457,0.116647586,0.10090254,0.1796308,0.24070767,0.15381025,0.1488115
0.17961097,0.045082908,0.11887391,0.11505294,0.13375784,0.24070767,0.24070767,0.17351174,0.1345474
0.10295772,0.05660546,0.15304649,0.16658364,0.09238187,0.24070767,0.24070767,0.20419674,0.13690837
0.16438535,0.079467855,0.13465197,0.11933808,0.12272348,0.24070767,0.24070767,0.24070767,0.19369726
0.048103824,0.05649936,0.13450012,0.13876419,0.09032544,0.2298852,0.19653237,0.21306656,0.121202566
0.07947206,0.074796975,0.10870605,0.12105479,0.15174216,0.2298852,0.2298852,0.2298852,0.1701774
0.08838735,0.2298852,0.22778766,0.14365228,0.1440488,0.16076304,0.18940699,0.171874,0.11057885
0.17520891,0.2298852,0.2298852,0.16740938,0.15790379,0.15302831,0.15931073,0.18017766,0.13486435
0.20763238,0.23760879,0.23760879,0.12466642,0.096219614,0.10108878,0.09728699,0.058718786,0.06631828
0.23760879,0.23760879,0.23760879,0.14005575,0.08812752,0.069220126,0.04707622,0.11912975,0.11965186
0.20655696,0.22065344,0.23760879,0.12464369,0.14119467,0.1633619,0.06858904,0.07713751,0.12170651
0.23760879,0.20183007,0.16262303,0.16468175,0.23489532,0.19049065,0.16523133,0.13287476,0.18541712
0.12855388,0.11908634,0.13114478,0.14273554,0.15546644,0.15008742,0.082301535,0.15717365,0.2218125
0.15931939,0.10332908,0.0647711,0.1238268,0.2077587,0.16241957,0.22519362,0.20319468,0.22519362
0.18267328,0.17110161,0.10334255,0.19080885,0.19584887,0.102837764,0.15755847,0.22519362,0.21388645
0.180311,0.13961728,0.07974355,0.14893736,0.10205975,0.10584099,0.22519362,0.22519362,0.22519362
0.22799438,0.1289103,0.079572216,0.07318818,0.10008651,0.0770639,0.12003437,0.19243443,0.17630066
0.23317873,0.13311426,0.062241815,0.10216873,0.108104624,0.11772928,0.11450697,0.23317873,0.23317873
0.23317873,0.23317873,0.123262,0.07156798,0.04995427,0.12046393,0.15358813,0.18446985,0.23317873
0.23317873,0.23317873,0.18932879,0.12075347,0.13965735,0.18799596,0.12296638,0.20863396,0.23317873
0.22033505,0.15105906,0.08915336,0.06863489,0.063338816,0.19355242,0.14850588,0.17345779,0.22033505
0.22033505,0.22033505,0.21138884,0.1409144,0.12592755,0.13540855,0.11746545,0.1854486,0.22033505
0.19119808,0.16163148,0.08140019,0.051162135,0.09152577,0.18032208,0.118664384,0.19838206,0.22033505
0.22033505,0.17385319,0.15766028,0.13638967,0.17190622,0.1060425,0.086948454,0.21237637,0.22033505
0.21880905,0.24474032,0.08302336,0.043502405,0.02642955,0.05741848,0.105097964,0.2618844,0.26807362
0.12909853,0.09133439,0.07452513,0.07636106,0.08997186,0.07414914,0.17850482,0.26807362,0.26807362
0.23241647,0.15279037,0.058539983,0.028428439,0.004926951,0.041283965,0.10948011,0.26807362,0.26807362
0.1340574,0.1294995,0.10429263,0.12312719,0.047217704,0.07963109,0.21812883,0.26807362,0.26807362
0.1118328,0.029510157,0.019439312,0.018575307,0.026083458,0.058022447,0.16396715,0.27629653,0.27629653
0.09816735,0.0982725,0.080213115,0.07540913,0.041463196,0.06958899,0.14408684,0.25435266,0.27629653
0.10733723,0.039522443,0.023034856,0.018727014,0.12190539,0.20890383,0.27629653,0.27629653,0.27629653
0.23425354,0.10341133,0.06480318,0.030646548,0.061369713,0.13045506,0.27629653,0.27629653,0.23258714
0.11223575,0.054541577,0.017715048,0.0111863,0.109961174,0.20506981,0.2525238,0.2525238,0.22525059
0.15388957,0.055427905,0.020128865,0.01256801,0.045166813,0.1181316,0.2525238,0.2525238,0.18588977
0.10843249,0.06409777,0.012762698,0.058903843,0.2131379,0.15827192,0.2525238,0.2525238,0.23430002
0.06665665,0.07707993,0.026238767,0.07088757,0.24977174,0.22116664,0.2525238,0.2525238,0.12766199
0.15915588,0.10285887,0.052986,0.07342629,0.19678125,0.09759109,0.16566658,0.20559743,0.21372354
0.13296014,0.15371779,0.04541453,0.103861764,0.21372354,0.21372354,0.21372354,0.20785691,0.1131931
0.19046871,0.16287996,0.17728536,0.08377023,0.08472426,0.12820394,0.16571008,0.16439807,0.21372354
0.2047627,0.21372354,0.16016701,0.14395054,0.14915049,0.15688199,0.21372354,0.21372354,0.21372354
0.16341694,0.1743844,0.19235949,0.09546789,0.07552738,0.15394962,0.10238703,0.14572787,0.16138037
0.2099239,0.2088972,0.19699906,0.1542507,0.07705337,0.14212254,0.1868129,0.1872345,0.2099239
0.2099239,0.20696929,0.1629301,0.13330396,0.11209725,0.18061605,0.0501442,0.14807878,0.16461398
0.2099239,0.2099239,0.2099239,0.16585614,0.08032442,0.14947689,0.1115472,0.2099239,0.2099239
0.2016466,0.21989284,0.1458176,0.13927625,0.115593806,0.13594447,0.08810322,0.09203352,0.15587173
0.21989284,0.21989284,0.21989284,0.094515994,0.05253642,0.11816698,0.16276427,0.21989284,0.21989284
0.21025702,0.13586378,0.082707085,0.12739861,0.11175466,0.13053744,0.1826779,0.15688162,0.2068669
0.21211556,0.21989284,0.1667257,0.10215064,0.059388313,0.10525312,0.21989284,0.20714727,0.21989284
0.20855196,0.19258383,0.112262405,0.118136905,0.13237539,0.110343024,0.16736291,0.15376605,0.19408129
0.24072464,0.24072464,0.1814531,0.12076978,0.047982547,0.07166057,0.11665655,0.15598466,0.24072464
0.24072464,0.24072464,0.12749062,0.09053821,0.12277029,0.07187836,0.08309723,0.15729202,0.24072464
0.24072464,0.24072464,0.20653373,0.06247506,0.04746678,0.06345094,0.0641363,0.15401506,0.24072464
0.22745101,0.22745101,0.16783382,0.07823797,0.12881973,0.1258835,0.07554921,0.10999258,0.16356523
0.22745101,0.22745101,0.1573359,0.067603946,0.081851825,0.12065027,0.16319063,0.17584312,0.21366487
0.22745101,0.22745101,0.11250602,0.06881109,0.094344534,0.19264214,0.1476106,0.20120841,0.1861934
0.22745101,0.14193222,0.092372954,0.113793924,0.083715506,0.13209,0.2015351,0.22745101,0.22745101
0.2908371,0.105650306,0.05994261,0.026735198,0.03801596,0.07184213,0.09983493,0.2383635,0.24809998
0.25915346,0.06960054,0.09030971,0.07260556,0.067550175,0.060981415,0.11248158,0.15531763,0.2908371
0.2908371,0.17300713,0.0500808,0.016619258,0.010027503,0.024236146,0.089323334,0.22167204,0.2908371
0.2908371,0.18346028,0.13259408,0.066675305,0.06747063,0.039189737,0.10892747,0.21098354,0.2908371
0.31394166,0.14833371,0.013790312,0.007834961,0.012390274,0.033646338,0.07843775,0.15096834,0.31394166
0.31394166,0.13491963,0.045438934,0.023440905,0.0319273,0.03717004,0.062598854,0.20408037,0.31394166
0.31394166,0.18110307,0.015642606,0.01723244,0.027076574,0.020591794,0.04955059,0.12035885,0.31394166
0.31394166,0.124364115,0.02044878,0.018191537,0.021998467,0.02918299,0.040161148,0.12851289,0.31394166
0.2745885,0.1823557,0.07078787,0.035153825,0.03464912,0.035903208,0.07662684,0.16877453,0.2745885
0.2745885,0.12929872,0.03906916,0.023111966,0.058899824,0.12636462,0.1415245,0.18514568,0.2745885
0.15971339,0.07366844,0.08887125,0.040490802,0.085150875,0.098025456,0.119059056,0.2745885,0.2745885
0.08900082,0.119052194,0.19756408,0.07020427,0.21896356,0.2745885,0.19495374,0.2518634,0.11680703
0.11550021,0.07662154,0.13035968,0.090222195,0.14368425,0.11633212,0.10409352,0.2395067,0.23298499
0.07842931,0.19161886,0.2395067,0.14480284,0.2395067,0.2395067,0.14527622,0.19377898,0.067401364
0.07784428,0.08072223,0.13254747,0.1426904,0.17756473,0.13279662,0.17634271,0.2395067,0.18174474
0.09990083,0.16979463,0.18590824,0.2395067,0.2395067,0.2395067,0.12859009,0.108880155,0.049629603
0.1068446,0.047226366,0.035294376,0.05926096,0.061399378,0.1273357,0.20201077,0.22509725,0.23219277
0.100732274,0.097288325,0.050613865,0.15968516,0.26127613,0.22709394,0.09695572,0.08784626,0.121369556
0.26127613,0.111209355,0.06363068,0.041413095,0.03588535,0.09317108,0.21644282,0.26127613,0.26127613
0.26127613,0.16652326,0.054278597,0.064694755,0.16008756,0.2218907,0.14138126,0.26127613,0.26127613
0.10424918,0.019271348,0.02279682,0.018141907,0.017098168,0.014782251,0.033582512,0.13529655,0.41276947
0.17820925,0.014927463,0.014811568,0.009224453,0.019971056,0.033296667,0.041463234,0.102560245,0.38876987
0.16594177,0.0036268998,0.0059195017,0.00602191,0.008315742,0.00687353,0.018806556,0.23193812,0.41276947
0.41276947,0.008552722,0.01076609,0.002838391,0.0058798054,0.010185422,0.016771987,0.051514827,0.41276947
0.2543775,0.016218254,0.004708316,0.0,0.006016586,0.009531872,0.040876158,0.28139338,0.506586
0.506586,0.056511212,0.031231614,0.00053418655,0.0050299168,0.0027835253,0.012307841,0.06821604,0.506586
0.107083485,0.015903333,0.008693837,0.0,0.0046435744,0.0021996626,0.015997078,0.043933783,0.11772784
0.15545636,0.035119135,0.017898789,0.0,0.011320951,0.0018173632,0.024484495,0.019489681,0.12398768
0.40330872,0.053483192,0.110822156,0.0,0.015563064,0.0,0.058576934,0.0394007,0.40330872
0.40330872,0.020940155,0.014315902,0.0,0.09110357,0.0,0.28291014,0.09767968,0.40330872
0.24463916,0.0060348697,0.018058633,0.0,0.0038948478,0.0,0.008811716,0.0029447246,0.24463916
0.2244947,0.00090862886,0.0027189641,0.0,0.047999777,0.0,0.053483047,0.017873129,0.2244947
0.5343386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5343386
0.44895485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44895485
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
